Time,Electric Degrade,Electricity Availability,Communications Function,IT Function,Healthcare Function,Transportation Function,Emergency Services Functionality,Critical Manufacturing Functionality,Water Functionality,
6878,0.05,5,100,0,66.825,60,94,4.947742496,70,
6879,0.05,5,100,0,66.825,60,94,4.916922393,70,
6880,0.05,5,100,0,66.825,60,94,4.88811852,70,
6881,0.05,5,100,0,66.825,60,94,4.815774861,70,
6882,0.05,5,100,0,66.825,60,94,4.781140466,70,
6883,0.05,5,100,0,66.825,60,94,4.768405557,70,
6884,0.05,5,100,0,66.825,60,94,4.756321941,70,
6885,0.05,5,100,0,66.825,60,94,4.647122914,70,
6886,0.05,5,100,0,66.825,60,94,4.563472487,70,
6887,0.05,5,100,0,66.825,60,94,4.513853974,70,
6888,0.05,5,100,0,66.825,60,94,4.450251934,70,
6889,0.05,5,100,0,66.825,60,94,4.37529725,70,
6890,0.05,5,100,0,66.825,60,94,4.307050789,70,
6891,0.05,5,100,0,66.825,60,94,4.224662482,70,
6892,0.05,5,100,0,66.825,60,94,4.138186911,70,
6893,0.05,5,100,0,66.825,60,94,4.030962832,70,
6894,0.05,5,100,0,66.825,60,94,3.82478861,70,
6895,0.05,5,100,0,66.825,60,94,3.655208382,70,
6896,0.05,5,100,0,66.825,60,94,3.533994758,70,
6897,0.05,5,100,0,66.825,60,94,3.453763495,70,
6898,0.05,5,100,0,66.825,60,94,3.370409999,70,
6899,0.05,5,100,0,66.825,60,94,3.20883055,70,
6900,0.05,5,100,0,66.825,60,94,3.08024039,70,
6901,0.05,5,100,0,66.825,60,94,2.985996075,70,
6902,0.05,5,100,0,66.825,60,94,2.908311345,70,
6903,0.05,5,100,0,66.825,60,94,2.770904387,70,
6904,0.05,5,100,0,66.825,60,94,2.695687593,70,
6905,0.05,5,100,0,66.825,60,94,2.56271078,70,
6906,0.05,5,100,0,66.825,60,94,2.464788636,70,
6907,0.05,5,100,0,66.825,60,94,2.346049022,70,
6908,0.05,5,100,0,66.825,60,94,2.21288893,70,
6909,0.05,5,100,0,66.825,60,94,2.078670498,70,
6910,0.05,5,100,0,66.825,60,94,1.985930071,70,
6911,0.05,5,100,0,66.825,60,94,1.938852197,70,
6912,0.05,5,100,0,66.825,60,94,1.858462239,70,
6913,0.05,5,100,0,66.825,60,94,1.755887313,70,
6914,0.05,5,100,0,66.825,60,94,1.673052702,70,
6915,0.05,5,100,0,66.825,60,94,1.597710811,70,
6916,0.05,5,100,0,66.825,60,94,1.5473093,70,
6917,0.05,5,100,0,66.825,60,94,1.528776896,70,
6918,0.05,5,100,0,66.825,60,94,1.521962615,70,
6919,0.05,5,100,0,66.825,60,94,1.519457035,70,
6920,0.05,5,100,0,66.825,60,94,1.489316355,70,
6921,0.05,5,100,0,66.825,60,94,1.421677731,70,
6922,0.05,5,100,0,66.825,60,94,1.351695695,70,
6923,0.05,5,100,0,66.825,60,94,1.325963621,70,
6924,0.05,5,100,0,66.825,60,94,1.306038819,70,
6925,0.05,5,100,0,66.825,60,94,1.23295797,70,
6926,0.05,5,100,0,66.825,60,94,1.195046271,70,
6927,0.05,5,100,0,66.825,60,94,1.144114374,70,
6928,0.05,5,100,0,66.825,60,94,1.075120856,70,
6929,0.05,5,100,0,66.825,60,94,1.034309305,70,
6930,0.05,5,100,0,66.825,60,94,0.991117019,70,
6931,0.05,5,100,0,66.825,60,94,0.964227814,70,
6932,0.05,5,100,0,66.825,60,94,0.878090344,70,
6933,0.05,5,100,0,66.825,60,94,0.808100871,70,
6934,0.05,5,100,0,66.825,60,94,0.777054166,70,
6935,0.05,5,100,0,66.825,60,94,0.730353853,70,
6936,0.05,5,100,0,66.825,60,94,0.681177847,70,
6937,0.05,5,100,0,66.825,60,94,0.643127119,70,
6938,0.05,5,100,0,66.825,60,94,0.62913604,70,
6939,0.05,5,100,0,66.825,60,94,0.623991585,70,
6940,0.05,5,100,0,66.825,60,94,0.476997784,70,
6941,0.05,5,100,0,66.825,60,94,0.393534981,70,
6942,0.05,5,100,0,66.825,60,94,0.362846091,70,
6943,0.05,5,100,0,66.825,60,94,0.351561926,70,
6944,0.05,5,100,0,66.825,60,94,0.34741279,70,
6945,0.05,5,100,0,66.825,60,94,0.331393128,70,
6946,0.05,5,100,0,66.825,60,94,0.260413233,70,
6947,0.05,5,100,0,66.825,60,94,0.104851039,70,
6948,0.05,5,100,0,66.825,60,94,0.038553257,70,
6949,0.05,5,100,0,66.825,60,94,0.014175858,70,
6950,0.05,5,100,0,66.825,60,94,0.005212399,70,
6951,0.05,5,100,0,66.825,60,94,0.001916576,70,
6952,0.05,5,100,0,66.825,60,94,0.000704716,70,
6953,0.05,5,100,0,66.825,60,94,0.000259121,70,
6954,0.05,5,100,0,66.825,60,94,9.52776E-05,70,
6955,0.05,5,100,0,66.825,60,94,3.50331E-05,70,
6956,0.05,5,100,0,66.825,60,94,1.28815E-05,70,
6957,0.05,5,100,0,66.825,60,94,4.73648E-06,70,
6958,0.05,5,100,0,66.825,60,94,1.74158E-06,70,
6959,0.05,5,100,0,66.825,60,94,6.40372E-07,70,
6960,0.05,5,100,0,66.825,60,94,2.35462E-07,70,
6961,0.05,5,100,0,66.825,60,94,8.65782E-08,70,
6962,0.05,5,100,0,66.825,60,94,3.18344E-08,70,
6963,0.05,5,100,0,66.825,60,94,1.17054E-08,70,
6964,0.05,5,100,0,66.825,60,94,4.30401E-09,70,
6965,0.05,5,100,0,66.825,60,94,1.58257E-09,70,
6966,0.05,5,100,0,66.825,60,94,5.81902E-10,70,
6967,0.05,5,100,0,66.825,60,94,2.13963E-10,70,
6968,0.05,5,100,0,66.825,60,94,7.86732E-11,70,
6969,0.05,5,100,0,66.825,60,94,2.89278E-11,70,
6970,0.05,5,100,0,66.825,60,94,1.06366E-11,70,
6971,0.05,5,100,0,66.825,60,94,3.91103E-12,70,
6972,0.05,5,100,0,66.825,60,94,1.43807E-12,70,
6973,0.05,5,100,0,66.825,60,94,5.28772E-13,70,
6974,0.05,5,100,0,66.825,60,94,1.94427E-13,70,
6975,0.05,5,100,0,66.825,60,94,7.14899E-14,70,
6976,0.05,5,100,0,66.825,60,94,2.62865E-14,70,
6977,0.05,5,100,0,66.825,60,94,9.66544E-15,70,
6978,0.05,5,100,0,66.825,60,94,3.55394E-15,70,
6979,0.05,5,100,0,66.825,60,94,1.30677E-15,70,
6980,0.05,5,100,0,66.825,60,94,4.80492E-16,70,
6981,0.05,5,100,0,66.825,60,94,1.76675E-16,70,
6982,0.05,5,100,0,66.825,60,94,6.49625E-17,70,
6983,0.05,5,100,0,66.825,60,94,2.38864E-17,70,
6984,0.05,5,100,0,66.825,60,94,8.78293E-18,70,
6985,0.05,5,100,0,66.825,60,94,3.22944E-18,70,
6986,0.05,5,100,0,66.825,60,94,1.18745E-18,70,
6987,0.05,5,100,0,66.825,60,94,4.36621E-19,70,
6988,0.05,5,100,0,66.825,60,94,1.60543E-19,70,
6989,0.05,5,100,0,66.825,60,94,5.90311E-20,70,
6990,0.05,5,100,0,66.825,60,94,2.17055E-20,70,
6991,0.05,5,100,0,66.825,60,94,7.981E-21,70,
6992,0.05,5,100,0,66.825,60,94,2.93458E-21,70,
6993,0.05,5,100,0,66.825,60,94,1.07903E-21,70,
6994,0.05,5,100,0,66.825,60,94,3.96755E-22,70,
6995,0.05,5,100,0,66.825,60,94,1.45885E-22,70,
6996,0.05,5,100,0,66.825,60,94,5.36413E-23,70,
6997,0.05,5,100,0,66.825,60,94,1.97236E-23,70,
6998,0.05,5,100,0,66.825,60,94,7.2523E-24,70,
6999,0.05,5,100,0,66.825,60,94,2.66664E-24,70,
7000,0.05,5,100,0,66.825,60,94,9.8051E-25,70,
7001,0.05,5,100,0,66.825,60,94,3.60529E-25,70,
7002,0.05,5,100,0,66.825,60,94,1.32565E-25,70,
7003,0.05,5,100,0,66.825,60,94,4.87436E-26,70,
7004,0.05,5,100,0,66.825,60,94,1.79228E-26,70,
7005,0.05,5,100,0,66.825,60,94,6.59013E-27,70,
7006,0.05,5,100,0,66.825,60,94,2.42316E-27,70,
7007,0.05,5,100,0,66.825,60,94,8.90985E-28,70,
7008,0.05,5,100,0,66.825,60,94,3.27611E-28,70,
7009,0.05,5,100,0,66.825,60,94,1.20461E-28,70,
7010,0.05,5,100,0,66.825,60,94,4.4293E-29,70,
7011,0.05,5,100,0,66.825,60,94,1.62863E-29,70,
7012,0.05,5,100,0,66.825,60,94,5.98841E-30,70,
7013,0.05,5,100,0,66.825,60,94,2.20191E-30,70,
7014,0.05,5,100,0,66.825,60,94,8.09633E-31,70,
7015,0.05,5,100,0,66.825,60,94,2.97699E-31,70,
7016,0.05,5,100,0,66.825,60,94,1.09462E-31,70,
7017,0.05,5,100,0,66.825,60,94,4.02488E-32,70,
7018,0.05,5,100,0,66.825,60,94,1.47993E-32,70,
7019,0.05,5,100,0,66.825,60,94,5.44164E-33,70,
7020,0.05,5,100,0,66.825,60,94,2.00087E-33,70,
7021,0.05,5,100,0,66.825,60,94,7.3571E-34,70,
7022,0.05,5,100,0,66.825,60,94,2.70517E-34,70,
7023,0.05,5,100,0,66.825,60,94,9.94679E-35,70,
7024,0.05,5,100,0,66.825,60,94,3.65739E-35,70,
7025,0.05,5,100,0,66.825,60,94,1.34481E-35,70,
7026,0.05,5,100,0,66.825,60,94,4.94479E-36,70,
7027,0.05,5,100,0,66.825,60,94,1.81818E-36,70,
7028,0.05,5,100,0,66.825,60,94,6.68536E-37,70,
7029,0.05,5,100,0,66.825,60,94,2.45818E-37,70,
7030,0.05,5,100,0,66.825,60,94,9.0386E-38,70,
7031,0.05,5,100,0,66.825,60,94,3.32345E-38,70,
7032,0.05,5,100,0,66.825,60,94,1.22202E-38,70,
7033,0.05,5,100,0,66.825,60,94,4.49331E-39,70,
7034,0.05,5,100,0,66.825,60,94,1.65217E-39,70,
7035,0.05,5,100,0,66.825,60,94,6.07495E-40,70,
7036,0.05,5,100,0,66.825,60,94,2.23373E-40,70,
7037,0.05,5,100,0,66.825,60,94,8.21333E-41,70,
7038,0.05,5,100,0,66.825,60,94,3.02E-41,70,
7039,0.05,5,100,0,66.825,60,94,1.11044E-41,70,
7040,0.05,5,100,0,66.825,60,94,4.08305E-42,70,
7041,0.05,5,100,0,66.825,60,94,1.50132E-42,70,
7042,0.05,5,100,0,66.825,60,94,5.52029E-43,70,
7043,0.05,5,100,0,66.825,60,94,2.02979E-43,70,
7044,0.05,5,100,0,66.825,60,94,7.46343E-44,70,
7045,0.05,5,100,0,66.825,60,94,2.74427E-44,70,
7046,0.05,5,100,0,66.825,60,94,1.00906E-44,70,
7047,0.05,5,100,0,66.825,60,94,3.71025E-45,70,
7048,0.05,5,100,0,66.825,60,94,1.36425E-45,70,
7049,0.05,5,100,0,66.825,60,94,5.01629E-46,70,
7050,0.05,5,100,0,66.825,60,94,1.84447E-46,70,
7051,0.05,5,100,0,66.825,60,94,6.78202E-47,70,
7052,0.05,5,100,0,66.825,60,94,2.49372E-47,70,
7053,0.05,5,100,0,66.825,60,94,9.16929E-48,70,
7054,0.05,5,100,0,66.825,60,94,3.37151E-48,70,
7055,0.05,5,100,0,66.825,60,94,1.23969E-48,70,
7056,0.05,5,100,0,66.825,60,94,4.55828E-49,70,
7057,0.05,5,100,0,66.825,60,94,1.67606E-49,70,
7058,0.05,5,100,0,66.825,60,94,6.16279E-50,70,
7059,0.05,5,100,0,66.825,60,94,2.26603E-50,70,
7060,0.05,5,100,0,66.825,60,94,8.33208E-51,70,
7061,0.05,5,100,0,66.825,60,94,3.06367E-51,70,
7062,0.05,5,100,0,66.825,60,94,1.1265E-51,70,
7063,0.05,5,100,0,66.825,60,94,4.14208E-52,70,
7064,0.05,5,100,0,66.825,60,94,1.52304E-52,70,
7065,0.05,5,100,0,66.825,60,94,5.60014E-53,70,
7066,0.05,5,100,0,66.825,60,94,2.05914E-53,70,
7067,0.05,5,100,0,66.825,60,94,7.57138E-54,70,
7068,0.05,5,100,0,66.825,60,94,2.78396E-54,70,
7069,0.05,5,100,0,66.825,60,94,1.02365E-54,70,
7070,0.05,5,100,0,66.825,60,94,3.76392E-55,70,
7071,0.05,5,100,0,66.825,60,94,1.38398E-55,70,
7072,0.05,5,100,0,66.825,60,94,5.08881E-56,70,
7073,0.05,5,100,0,66.825,60,94,1.87113E-56,70,
7074,0.05,5,100,0,66.825,60,94,6.88008E-57,70,
7075,0.05,5,100,0,66.825,60,94,2.52977E-57,70,
7076,0.05,5,100,0,66.825,60,94,9.30186E-58,70,
7077,0.05,5,100,0,66.825,60,94,3.42025E-58,70,
7078,0.05,5,100,0,66.825,60,94,1.25761E-58,70,
7079,0.05,5,100,0,66.825,60,94,4.62418E-59,70,
7080,0.05,5,100,0,66.825,60,94,1.70029E-59,70,
7081,0.05,5,100,0,66.825,60,94,6.25189E-60,70,
7082,0.05,5,100,0,66.825,60,94,2.29879E-60,70,
7083,0.05,5,100,0,66.825,60,94,8.45255E-61,70,
7084,0.05,5,100,0,66.825,60,94,3.10797E-61,70,
7085,0.05,5,100,0,66.825,60,94,1.14278E-61,70,
7086,0.05,5,100,0,66.825,60,94,4.20197E-62,70,
7087,0.05,5,100,0,66.825,60,94,1.54504E-62,70,
7088,0.05,5,100,0,66.825,60,94,5.68106E-63,70,
7089,0.05,5,100,0,66.825,60,94,2.0889E-63,70,
7090,0.05,5,100,0,66.825,60,94,7.68079E-64,70,
7091,0.05,5,100,0,66.825,60,94,2.82419E-64,70,
7092,0.05,5,100,0,66.825,60,94,1.03844E-64,70,
7093,0.05,5,100,0,66.825,60,94,3.81831E-65,70,
7094,0.05,5,100,0,66.825,60,94,1.40397E-65,70,
7095,0.05,5,100,0,66.825,60,94,5.16235E-66,70,
7096,0.05,5,100,0,66.825,60,94,1.89817E-66,70,
7097,0.05,5,100,0,66.825,60,94,6.9795E-67,70,
7098,0.05,5,100,0,66.825,60,94,2.56633E-67,70,
7099,0.05,5,100,0,66.825,60,94,9.43628E-68,70,
7100,0.05,5,100,0,66.825,60,94,3.46968E-68,70,
7101,0.05,5,100,0,66.825,60,94,1.27578E-68,70,
7102,0.05,5,100,0,66.825,60,94,4.691E-69,70,
7103,0.05,5,100,0,66.825,60,94,1.72486E-69,70,
7104,0.05,5,100,0,66.825,60,94,6.34223E-70,70,
7105,0.05,5,100,0,66.825,60,94,2.33201E-70,70,
7106,0.05,5,100,0,66.825,60,94,8.5747E-71,70,
7107,0.05,5,100,0,66.825,60,94,3.15288E-71,70,
7108,0.05,5,100,0,66.825,60,94,1.1593E-71,70,
7109,0.05,5,100,0,66.825,60,94,4.26269E-72,70,
7110,0.05,5,100,0,66.825,60,94,1.56737E-72,70,
7111,0.05,5,100,0,66.825,60,94,5.76315E-73,70,
7112,0.05,5,100,0,66.825,60,94,2.11908E-73,70,
7113,0.05,5,100,0,66.825,60,94,7.79178E-74,70,
7114,0.05,5,100,0,66.825,60,94,2.865E-74,70,
7115,0.05,5,100,0,66.825,60,94,1.05345E-74,70,
7116,0.05,5,100,0,66.825,60,94,3.87348E-75,70,
7117,0.05,5,100,0,66.825,60,94,1.42426E-75,70,
7118,0.05,5,100,0,66.825,60,94,5.23694E-76,70,
7119,0.05,5,100,0,66.825,60,94,1.9256E-76,70,
7120,0.05,5,100,0,66.825,60,94,7.08035E-77,70,
7121,0.05,5,100,0,66.825,60,94,2.60341E-77,70,
7122,0.05,5,100,0,66.825,60,94,9.57262E-78,70,
7123,0.05,5,100,0,66.825,60,94,3.51981E-78,70,
7124,0.05,5,100,0,66.825,60,94,1.29422E-78,70,
7125,0.05,5,100,0,66.825,60,94,4.75878E-79,70,
7126,0.05,5,100,0,66.825,60,94,1.74978E-79,70,
7127,0.05,5,100,0,66.825,60,94,6.43387E-80,70,
7128,0.05,5,100,0,66.825,60,94,2.36571E-80,70,
7129,0.05,5,100,0,66.825,60,94,8.69859E-81,70,
7130,0.05,5,100,0,66.825,60,94,3.19846E-81,70,
7131,0.05,5,100,0,66.825,60,94,1.17606E-81,70,
7132,0.05,5,100,0,66.825,60,94,4.32432E-82,70,
7133,0.05,5,100,0,66.825,60,94,1.59003E-82,70,
7134,0.05,5,100,0,66.825,60,94,5.84647E-83,70,
7135,0.05,5,100,0,66.825,60,94,2.14972E-83,70,
7136,0.05,5,100,0,66.825,60,94,7.90443E-84,70,
7137,0.05,5,100,0,66.825,60,94,2.90642E-84,70,
7138,0.05,5,100,0,66.825,60,94,1.06868E-84,70,
7139,0.05,5,100,0,66.825,60,94,3.92948E-85,70,
7140,0.05,5,100,0,66.825,60,94,1.44485E-85,70,
7141,0.05,5,100,0,66.825,60,94,5.31266E-86,70,
7142,0.05,5,100,0,66.825,60,94,1.95344E-86,70,
7143,0.05,5,100,0,66.825,60,94,7.18271E-87,70,
7144,0.05,5,100,0,66.825,60,94,2.64105E-87,70,
7145,0.05,5,100,0,66.825,60,94,9.71103E-88,70,
7146,0.05,5,100,0,66.825,60,94,3.5707E-88,70,
7147,0.05,5,100,0,66.825,60,94,1.31293E-88,70,
7148,0.05,5,100,0,66.825,60,94,4.82759E-89,70,
7149,0.05,5,100,0,66.825,60,94,1.77508E-89,70,
7150,0.05,5,100,0,66.825,60,94,6.52689E-90,70,
7151,0.05,5,100,0,66.825,60,94,2.39991E-90,70,
7152,0.05,5,100,0,66.825,60,94,8.82436E-91,70,
7153,0.05,5,100,0,66.825,60,94,3.24468E-91,70,
7154,0.05,5,100,0,66.825,60,94,1.19305E-91,70,
7155,0.05,5,100,0,66.825,60,94,4.3868E-92,70,
7156,0.05,5,100,0,66.825,60,94,1.61301E-92,70,
7157,0.05,5,100,0,66.825,60,94,5.93095E-93,70,
7158,0.05,5,100,0,66.825,60,94,2.18078E-93,70,
7159,0.05,5,100,0,66.825,60,94,8.01864E-94,70,
7160,0.05,5,100,0,66.825,60,94,2.94842E-94,70,
7161,0.05,5,100,0,66.825,60,94,1.08412E-94,70,
7162,0.05,5,100,0,66.825,60,94,3.98626E-95,70,
7163,0.05,5,100,0,66.825,60,94,1.46573E-95,70,
7164,0.05,5,100,0,66.825,60,94,5.38943E-96,70,
7165,0.05,5,100,0,66.825,60,94,1.98167E-96,70,
7166,0.05,5,100,0,66.825,60,94,7.28651E-97,70,
7167,0.05,5,100,0,66.825,60,94,2.67922E-97,70,
7168,0.05,5,100,0,66.825,60,94,9.85135E-98,70,
7169,0.05,5,100,0,66.825,60,94,3.6223E-98,70,
7170,0.05,5,100,0,66.825,60,94,1.3319E-98,70,
7171,0.05,5,100,0,66.825,60,94,4.8973E-99,70,
7172,0.05,5,100,0,66.825,60,94,1.8007E-99,70,
7173,0.05,5,100,0,66.825,60,94,6.6212E-100,70,
7174,0.05,5,100,0,66.825,60,94,2.4346E-100,70,
7175,0.05,5,100,0,66.825,60,94,8.9519E-101,70,
7176,0.05,5,100,0,66.825,60,94,3.2916E-101,70,
7177,0.05,5,100,0,66.825,60,94,1.2103E-101,70,
7178,0.05,5,100,0,66.825,60,94,4.4502E-102,70,
7179,0.05,5,100,0,66.825,60,94,1.6363E-102,70,
7180,0.05,5,100,0,66.825,60,94,6.0167E-103,70,
7181,0.05,5,100,0,66.825,60,94,2.2123E-103,70,
7182,0.05,5,100,0,66.825,60,94,8.1346E-104,70,
7183,0.05,5,100,0,66.825,60,94,2.9911E-104,70,
7184,0.05,5,100,0,66.825,60,94,1.0998E-104,70,
7185,0.05,5,100,0,66.825,60,94,4.0439E-105,70,
7186,0.05,5,100,0,66.825,60,94,1.4869E-105,70,
7187,0.05,5,100,0,66.825,60,94,5.4674E-106,70,
7188,0.05,5,100,0,66.825,60,94,2.0103E-106,70,
7189,0.05,5,100,0,66.825,60,94,7.3919E-107,70,
7190,0.05,5,100,0,66.825,60,94,2.718E-107,70,
7191,0.05,5,100,0,66.825,60,94,9.9938E-108,70,
7192,0.05,5,100,0,66.825,60,94,3.6747E-108,70,
7193,0.05,5,100,0,66.825,60,94,1.3512E-108,70,
7194,0.05,5,100,0,66.825,60,94,4.9682E-109,70,
7195,0.05,5,100,0,66.825,60,94,1.8268E-109,70,
7196,0.05,5,100,0,66.825,60,94,6.7169E-110,70,
7197,0.05,5,100,0,66.825,60,94,2.4698E-110,70,
7198,0.05,5,100,0,66.825,60,94,9.0813E-111,70,
7199,0.05,5,100,0,66.825,60,94,3.3392E-111,70,
7200,0.05,5,100,0,66.825,60,94,1.2278E-111,70,
7201,0.05,5,100,0,66.825,60,94,4.5145E-112,70,
7202,0.05,5,100,0,66.825,60,94,1.66E-112,70,
7203,0.05,5,100,0,66.825,60,94,6.1037E-113,70,
7204,0.05,5,100,0,66.825,60,94,2.2443E-113,70,
7205,0.05,5,100,0,66.825,60,94,8.2521E-114,70,
7206,0.05,5,100,0,66.825,60,94,3.0343E-114,70,
7207,0.05,5,100,0,66.825,60,94,1.1157E-114,70,
7208,0.05,5,100,0,66.825,60,94,4.1023E-115,70,
7209,0.05,5,100,0,66.825,60,94,1.5084E-115,70,
7210,0.05,5,100,0,66.825,60,94,5.5464E-116,70,
7211,0.05,5,100,0,66.825,60,94,2.0394E-116,70,
7212,0.05,5,100,0,66.825,60,94,7.4987E-117,70,
7213,0.05,5,100,0,66.825,60,94,2.7572E-117,70,
7214,0.05,5,100,0,66.825,60,94,1.0138E-117,70,
7215,0.05,5,100,0,66.825,60,94,3.7278E-118,70,
7216,0.05,5,100,0,66.825,60,94,1.3707E-118,70,
7217,0.05,5,100,0,66.825,60,94,5.0399E-119,70,
7218,0.05,5,100,0,66.825,60,94,1.8532E-119,70,
7219,0.05,5,100,0,66.825,60,94,6.814E-120,70,
7220,0.05,5,100,0,66.825,60,94,2.5055E-120,70,
7221,0.05,5,100,0,66.825,60,94,9.2125E-121,70,
7222,0.05,5,100,0,66.825,60,94,3.3874E-121,70,
7223,0.05,5,100,0,66.825,60,94,1.2455E-121,70,
7224,0.05,5,100,0,66.825,60,94,4.5798E-122,70,
7225,0.05,5,100,0,66.825,60,94,1.684E-122,70,
7226,0.05,5,100,0,66.825,60,94,6.1919E-123,70,
7227,0.05,5,100,0,66.825,60,94,2.2767E-123,70,
7228,0.05,5,100,0,66.825,60,94,8.3714E-124,70,
7229,0.05,5,100,0,66.825,60,94,3.0781E-124,70,
7230,0.05,5,100,0,66.825,60,94,1.1318E-124,70,
7231,0.05,5,100,0,66.825,60,94,4.1616E-125,70,
7232,0.05,5,100,0,66.825,60,94,1.5302E-125,70,
7233,0.05,5,100,0,66.825,60,94,5.6265E-126,70,
7234,0.05,5,100,0,66.825,60,94,2.0688E-126,70,
7235,0.05,5,100,0,66.825,60,94,7.607E-127,70,
7236,0.05,5,100,0,66.825,60,94,2.7971E-127,70,
7237,0.05,5,100,0,66.825,60,94,1.0285E-127,70,
7238,0.05,5,100,0,66.825,60,94,3.7816E-128,70,
7239,0.05,5,100,0,66.825,60,94,1.3905E-128,70,
7240,0.05,5,100,0,66.825,60,94,5.1128E-129,70,
7241,0.05,5,100,0,66.825,60,94,1.8799E-129,70,
7242,0.05,5,100,0,66.825,60,94,6.9125E-130,70,
7243,0.05,5,100,0,66.825,60,94,2.5417E-130,70,
7244,0.05,5,100,0,66.825,60,94,9.3457E-131,70,
7245,0.05,5,100,0,66.825,60,94,3.4364E-131,70,
7246,0.05,5,100,0,66.825,60,94,1.2635E-131,70,
7247,0.05,5,100,0,66.825,60,94,4.6459E-132,70,
7248,0.05,5,100,0,66.825,60,94,1.7083E-132,70,
7249,0.05,5,100,0,66.825,60,94,6.2813E-133,70,
7250,0.05,5,100,0,66.825,60,94,2.3096E-133,70,
7251,0.05,5,100,0,66.825,60,94,8.4923E-134,70,
7252,0.05,5,100,0,66.825,60,94,3.1226E-134,70,
7253,0.05,5,100,0,66.825,60,94,1.1482E-134,70,
7254,0.05,5,100,0,66.825,60,94,4.2218E-135,70,
7255,0.05,5,100,0,66.825,60,94,1.5523E-135,70,
7256,0.05,5,100,0,66.825,60,94,5.7078E-136,70,
7257,0.05,5,100,0,66.825,60,94,2.0987E-136,70,
7258,0.05,5,100,0,66.825,60,94,7.717E-137,70,
7259,0.05,5,100,0,66.825,60,94,2.8375E-137,70,
7260,0.05,5,100,0,66.825,60,94,1.0433E-137,70,
7261,0.05,5,100,0,66.825,60,94,3.8363E-138,70,
7262,0.05,5,100,0,66.825,60,94,1.4106E-138,70,
7263,0.05,5,100,0,66.825,60,94,5.1867E-139,70,
7264,0.05,5,100,0,66.825,60,94,1.9071E-139,70,
7265,0.05,5,100,0,66.825,60,94,7.0124E-140,70,
7266,0.05,5,100,0,66.825,60,94,2.5784E-140,70,
7267,0.05,5,100,0,66.825,60,94,9.4807E-141,70,
7268,0.05,5,100,0,66.825,60,94,3.486E-141,70,
7269,0.05,5,100,0,66.825,60,94,1.2818E-141,70,
7270,0.05,5,100,0,66.825,60,94,4.7131E-142,70,
7271,0.05,5,100,0,66.825,60,94,1.733E-142,70,
7272,0.05,5,100,0,66.825,60,94,6.3721E-143,70,
7273,0.05,5,100,0,66.825,60,94,2.343E-143,70,
7274,0.05,5,100,0,66.825,60,94,8.6151E-144,70,
7275,0.05,5,100,0,66.825,60,94,3.1677E-144,70,
7276,0.05,5,100,0,66.825,60,94,1.1648E-144,70,
7277,0.05,5,100,0,66.825,60,94,4.2828E-145,70,
7278,0.05,5,100,0,66.825,60,94,1.5748E-145,70,
7279,0.05,5,100,0,66.825,60,94,5.7903E-146,70,
7280,0.05,5,100,0,66.825,60,94,2.1291E-146,70,
7281,0.05,5,100,0,66.825,60,94,7.8285E-147,70,
7282,0.05,5,100,0,66.825,60,94,2.8785E-147,70,
7283,0.05,5,100,0,66.825,60,94,1.0584E-147,70,
7284,0.05,5,100,0,66.825,60,94,3.8917E-148,70,
7285,0.05,5,100,0,66.825,60,94,1.431E-148,70,
7286,0.05,5,100,0,66.825,60,94,5.2616E-149,70,
7287,0.05,5,100,0,66.825,60,94,1.9347E-149,70,
7288,0.05,5,100,0,66.825,60,94,7.1137E-150,70,
7289,0.05,5,100,0,66.825,60,94,2.6157E-150,70,
7290,0.05,5,100,0,66.825,60,94,9.6177E-151,70,
7291,0.05,5,100,0,66.825,60,94,3.5364E-151,70,
7292,0.05,5,100,0,66.825,60,94,1.3003E-151,70,
7293,0.05,5,100,0,66.825,60,94,4.7812E-152,70,
7294,0.05,5,100,0,66.825,60,94,1.758E-152,70,
7295,0.05,5,100,0,66.825,60,94,6.4642E-153,70,
7296,0.05,5,100,0,66.825,60,94,2.3768E-153,70,
7297,0.05,5,100,0,66.825,60,94,8.7396E-154,70,
7298,0.05,5,100,0,66.825,60,94,3.2135E-154,70,
7299,0.05,5,100,0,66.825,60,94,1.1816E-154,70,
7300,0.05,5,100,0,66.825,60,94,4.3446E-155,70,
7301,0.05,5,100,0,66.825,60,94,1.5975E-155,70,
7302,0.05,5,100,0,66.825,60,94,5.874E-156,70,
7303,0.05,5,100,0,66.825,60,94,2.1598E-156,70,
7304,0.05,5,100,0,66.825,60,94,7.9416E-157,70,
7305,0.05,5,100,0,66.825,60,94,2.9201E-157,70,
7306,0.05,5,100,0,66.825,60,94,1.0737E-157,70,
7307,0.05,5,100,0,66.825,60,94,3.948E-158,70,
7308,0.05,5,100,0,66.825,60,94,1.4516E-158,70,
7309,0.05,5,100,0,66.825,60,94,5.3376E-159,70,
7310,0.05,5,100,0,66.825,60,94,1.9626E-159,70,
7311,0.05,5,100,0,66.825,60,94,7.2165E-160,70,
7312,0.05,5,100,0,66.825,60,94,2.6535E-160,70,
7313,0.05,5,100,0,66.825,60,94,9.7567E-161,70,
7314,0.05,5,100,0,66.825,60,94,3.5875E-161,70,
7315,0.05,5,100,0,66.825,60,94,1.3191E-161,70,
7316,0.05,5,100,0,66.825,60,94,4.8503E-162,70,
7317,0.05,5,100,0,66.825,60,94,1.7834E-162,70,
